country_name,country_code,indicator_name,value,year
Croatia,HRV,"Population ages 80 and older, female (% of female population)",1.584217,1973-01-01 00:00:00
Croatia,HRV,"Population ages 80 and older, female (% of female population)",1.862436,1977-01-01 00:00:00
Croatia,HRV,Population growth (annual %),0.425116,1986-01-01 00:00:00
Croatia,HRV,"Population, female (% of total population)",51.8772,2002-01-01 00:00:00
Croatia,HRV,"Population, male (% of total population)",48.469241,1975-01-01 00:00:00
Croatia,HRV,"Population, male (% of total population)",48.484833,1990-01-01 00:00:00
Croatia,HRV,Prevalence of anemia among non-pregnant women (% of women ages 15-49),21.1,2000-01-01 00:00:00
Croatia,HRV,Prevalence of anemia among non-pregnant women (% of women ages 15-49),20.5,2008-01-01 00:00:00
Croatia,HRV,Prevalence of anemia among women of reproductive age (% of women ages 15-49),21.1,2001-01-01 00:00:00
Croatia,HRV,"Prevalence of overweight, male (% of male adults)",54.8,1998-01-01 00:00:00
Croatia,HRV,"Primary completion rate, female (% of relevant age group)",80.66864,1995-01-01 00:00:00
Croatia,HRV,"Primary completion rate, total (% of relevant age group)",80.25885,1995-01-01 00:00:00
Croatia,HRV,"Primary completion rate, total (% of relevant age group)",103.874207,2007-01-01 00:00:00
Croatia,HRV,"Primary completion rate, total (% of relevant age group)",91.272758,2010-01-01 00:00:00
Croatia,HRV,"Primary completion rate, total (% of relevant age group)",101.019997,2016-01-01 00:00:00
Croatia,HRV,"Probability of dying among adolescents ages 15-19 years (per 1,000)",2.5,2003-01-01 00:00:00
Croatia,HRV,Ratio of young literate females to males (% ages 15-24),1.00024,2011-01-01 00:00:00
Croatia,HRV,Rural population (% of total population),56.814,1974-01-01 00:00:00
Croatia,HRV,Rural population growth (annual %),-0.893922,1981-01-01 00:00:00
Croatia,HRV,"School enrollment, secondary (% net)",95.03317,2010-01-01 00:00:00
Croatia,HRV,"School enrollment, secondary, female (% net)",95.55625,2012-01-01 00:00:00
Croatia,HRV,"Suicide mortality rate, female (per 100,000 female population)",8.5,2003-01-01 00:00:00
Croatia,HRV,"Survival to age 65, female (% of cohort)",77.256362,1968-01-01 00:00:00
Croatia,HRV,"Survival to age 65, female (% of cohort)",81.114574,1975-01-01 00:00:00
Croatia,HRV,"Survival to age 65, male (% of cohort)",72.427622,1997-01-01 00:00:00
Croatia,HRV,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),5.3,2002-01-01 00:00:00
Croatia,HRV,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",4.22,2018-01-01 00:00:00
Croatia,HRV,Women's share of population ages 15+ living with HIV (%),10.2,1991-01-01 00:00:00
Cuba,CUB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",54.8268,1999-01-01 00:00:00
Cuba,CUB,"Age dependency ratio, young",58.867127,1978-01-01 00:00:00
Cuba,CUB,"Age dependency ratio, young",49.185449,1981-01-01 00:00:00
Cuba,CUB,"Age dependency ratio, young",34.329626,1990-01-01 00:00:00
Cuba,CUB,"Birth rate, crude (per 1,000 people)",26.894,1972-01-01 00:00:00
Cuba,CUB,"Birth rate, crude (per 1,000 people)",23.61,1974-01-01 00:00:00
Cuba,CUB,Births attended by skilled health staff (% of total),99.8,1994-01-01 00:00:00
Cuba,CUB,Current health expenditure (% of GDP),9.29941,2012-01-01 00:00:00
Cuba,CUB,"Death rate, crude (per 1,000 people)",8.336,1963-01-01 00:00:00
Cuba,CUB,"Death rate, crude (per 1,000 people)",7.156,1999-01-01 00:00:00
Cuba,CUB,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),87.8,2011-01-01 00:00:00
Cuba,CUB,Domestic general government health expenditure (% of general government expenditure),11.667609,2005-01-01 00:00:00
Cuba,CUB,Domestic private health expenditure (% of current health expenditure),19.377361,2002-01-01 00:00:00
Cuba,CUB,Domestic private health expenditure (% of current health expenditure),20.325125,2003-01-01 00:00:00
Cuba,CUB,Domestic private health expenditure (% of current health expenditure),10.285435,2016-01-01 00:00:00
Cuba,CUB,Domestic private health expenditure per capita (current US$),37.063351,2001-01-01 00:00:00
Cuba,CUB,"Domestic private health expenditure per capita, PPP  (current international $)",88.922852,2000-01-01 00:00:00
Cuba,CUB,"Domestic private health expenditure per capita, PPP  (current international $)",263.920105,2017-01-01 00:00:00
Cuba,CUB,External health expenditure (% of current health expenditure),0.291243,2005-01-01 00:00:00
Cuba,CUB,External health expenditure channeled through government (% of external health expenditure),4.789077,2017-01-01 00:00:00
Cuba,CUB,"External health expenditure per capita, PPP (current international $)",1.515893,2015-01-01 00:00:00
Cuba,CUB,"Fertility rate, total (births per woman)",1.823,1987-01-01 00:00:00
Cuba,CUB,"Hospital beds (per 1,000 people)",5.33,2017-01-01 00:00:00
Cuba,CUB,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",0.16,2018-01-01 00:00:00
Cuba,CUB,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.15,2001-01-01 00:00:00
Cuba,CUB,"Incidence of HIV, all (per 1,000 uninfected population)",0.12,2003-01-01 00:00:00
Cuba,CUB,"Life expectancy at birth, male (years)",76.528,2013-01-01 00:00:00
Cuba,CUB,"Life expectancy at birth, total (years)",74.595,1987-01-01 00:00:00
Cuba,CUB,"Life expectancy at birth, total (years)",78.338,2010-01-01 00:00:00
Cuba,CUB,Low-birthweight babies (% of births),5.609138,2003-01-01 00:00:00
Cuba,CUB,"Mortality caused by road traffic injury, female (per 100,000 female population)",3.8,2015-01-01 00:00:00
Cuba,CUB,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",16.3,2012-01-01 00:00:00
Cuba,CUB,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",18.9,2011-01-01 00:00:00
Cuba,CUB,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",0.1,2017-01-01 00:00:00
Cuba,CUB,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",0.1,2012-01-01 00:00:00
Cuba,CUB,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",0.1,2016-01-01 00:00:00
Cuba,CUB,"Mortality rate, adult, male (per 1,000 male adults)",175.455,1966-01-01 00:00:00
Cuba,CUB,"Mortality rate, adult, male (per 1,000 male adults)",146.808,1984-01-01 00:00:00
Cuba,CUB,"Mortality rate, adult, male (per 1,000 male adults)",113.198,2018-01-01 00:00:00
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",17.3,1981-01-01 00:00:00
Cuba,CUB,"Mortality rate, infant, male (per 1,000 live births)",8.5,1998-01-01 00:00:00
Cuba,CUB,"Mortality rate, neonatal (per 1,000 live births)",9.1,1985-01-01 00:00:00
Cuba,CUB,"Mortality rate, under-5 (per 1,000)",5.2,2018-01-01 00:00:00
Cuba,CUB,"Mortality rate, under-5, female (per 1,000)",20.5,1979-01-01 00:00:00
Cuba,CUB,"Mortality rate, under-5, female (per 1,000)",18.5,1981-01-01 00:00:00
Cuba,CUB,"Mortality rate, under-5, male (per 1,000)",45.3,1967-01-01 00:00:00
Cuba,CUB,"Mortality rate, under-5, male (per 1,000)",35.1,1973-01-01 00:00:00
Cuba,CUB,"Mortality rate, under-5, male (per 1,000)",19.4,1985-01-01 00:00:00
Cuba,CUB,"People practicing open defecation, urban (% of urban population)",0.400692,2012-01-01 00:00:00
Cuba,CUB,People using at least basic drinking water services (% of population),94.732749,2010-01-01 00:00:00
Cuba,CUB,"People using at least basic drinking water services, rural (% of rural population)",92.014759,2017-01-01 00:00:00
Cuba,CUB,People using at least basic sanitation services (% of population),88.164513,2000-01-01 00:00:00
Cuba,CUB,People using at least basic sanitation services (% of population),91.356352,2020-01-01 00:00:00
Cuba,CUB,"People using at least basic sanitation services, urban  (% of urban population)",91.201831,2000-01-01 00:00:00
Cuba,CUB,"People using at least basic sanitation services, urban  (% of urban population)",92.074611,2014-01-01 00:00:00
Cuba,CUB,People using safely managed sanitation services (% of population),39.230836,2006-01-01 00:00:00
Cuba,CUB,"Population ages 00-04, female (% of female population)",5.382983,2015-01-01 00:00:00
Cuba,CUB,"Population ages 00-04, male (% of male population)",11.226665,1977-01-01 00:00:00
Cuba,CUB,"Population ages 0-14, male (% of male population)",22.885855,1995-01-01 00:00:00
Cuba,CUB,"Population ages 0-14, male (% of male population)",18.333632,2010-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, female (% of female population)",13.127147,1969-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, female (% of female population)",14.136149,1971-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, female (% of female population)",13.103866,1974-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, female (% of female population)",7.05102,1989-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, female (% of female population)",5.239177,2018-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, male (% of male population)",14.051058,1972-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, male (% of male population)",6.756743,2003-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, male (% of male population)",6.771235,2005-01-01 00:00:00
Cuba,CUB,"Population ages 05-09, male (% of male population)",5.512426,2016-01-01 00:00:00
Cuba,CUB,"Population ages 10-14, female (% of female population)",5.23131,2018-01-01 00:00:00
Cuba,CUB,"Population ages 10-14, female (% of female population)",5.168611,2019-01-01 00:00:00
Cuba,CUB,"Population ages 15-19, female (% of female population)",9.208689,1966-01-01 00:00:00
Cuba,CUB,"Population ages 15-19, male (% of male population)",11.00991,1989-01-01 00:00:00
Cuba,CUB,"Population ages 15-19, male (% of male population)",10.033689,1991-01-01 00:00:00
Cuba,CUB,Population ages 15-64 (% of total population),68.81562,2017-01-01 00:00:00
Cuba,CUB,"Population ages 15-64, male (% of male population)",60.19402,1980-01-01 00:00:00
Cuba,CUB,"Population ages 15-64, male (% of male population)",64.330809,1985-01-01 00:00:00
Cuba,CUB,"Population ages 15-64, male (% of male population)",69.092444,2019-01-01 00:00:00
Cuba,CUB,"Population ages 20-24, male (% of male population)",8.095116,1975-01-01 00:00:00
Cuba,CUB,"Population ages 20-24, male (% of male population)",7.937171,1976-01-01 00:00:00
Cuba,CUB,"Population ages 20-24, male (% of male population)",11.282259,1987-01-01 00:00:00
Cuba,CUB,"Population ages 20-24, male (% of male population)",10.639556,1991-01-01 00:00:00
Cuba,CUB,"Population ages 30-34, female (% of female population)",6.966153,1987-01-01 00:00:00
Cuba,CUB,"Population ages 30-34, female (% of female population)",8.810539,1993-01-01 00:00:00
Cuba,CUB,"Population ages 30-34, male (% of male population)",6.560042,1961-01-01 00:00:00
Cuba,CUB,"Population ages 40-44, female (% of female population)",4.706396,1975-01-01 00:00:00
Cuba,CUB,"Population ages 40-44, female (% of female population)",5.800882,1985-01-01 00:00:00
Cuba,CUB,"Population ages 40-44, female (% of female population)",5.848011,1989-01-01 00:00:00
Cuba,CUB,"Population ages 40-44, female (% of female population)",6.463627,1996-01-01 00:00:00
Cuba,CUB,"Population ages 40-44, male (% of male population)",5.053574,1963-01-01 00:00:00
Cuba,CUB,"Population ages 45-49, female (% of female population)",4.415755,1968-01-01 00:00:00
Cuba,CUB,"Population ages 50-54, female (% of female population)",4.388255,1960-01-01 00:00:00
Cuba,CUB,"Population ages 50-54, female (% of female population)",4.077327,1968-01-01 00:00:00
Cuba,CUB,"Population ages 50-54, male (% of male population)",4.57089,1991-01-01 00:00:00
Cuba,CUB,"Population ages 50-54, male (% of male population)",8.67057,2015-01-01 00:00:00
Cuba,CUB,Population ages 65 and above (% of total population),4.80072,1963-01-01 00:00:00
Cuba,CUB,Population ages 65 and above (% of total population),9.72655,1999-01-01 00:00:00
Cuba,CUB,"Population ages 65 and above, female (% of female population)",11.584721,2005-01-01 00:00:00
Cuba,CUB,"Population ages 65 and above, female (% of female population)",13.016525,2009-01-01 00:00:00
Cuba,CUB,"Population ages 65 and above, male (% of male population)",11.371643,2009-01-01 00:00:00
Cuba,CUB,"Population ages 70-74, female (% of female population)",1.371945,1961-01-01 00:00:00
Cuba,CUB,"Population ages 70-74, male (% of male population)",1.418863,1965-01-01 00:00:00
Cuba,CUB,"Population ages 70-74, male (% of male population)",2.151655,1976-01-01 00:00:00
Cuba,CUB,"Population ages 70-74, male (% of male population)",2.542732,2005-01-01 00:00:00
Cuba,CUB,"Population ages 75-79, female (% of female population)",1.941557,1994-01-01 00:00:00
Cuba,CUB,"Population ages 75-79, female (% of female population)",2.655078,2013-01-01 00:00:00
Cuba,CUB,"Population ages 75-79, male (% of male population)",2.190656,2012-01-01 00:00:00
Cuba,CUB,"Population ages 80 and above, male (% of male population)",1.829136,1990-01-01 00:00:00
Cuba,CUB,"Population ages 80 and older, female (% of female population)",0.570808,1964-01-01 00:00:00
Cuba,CUB,Population growth (annual %),0.227242,2013-01-01 00:00:00
Cuba,CUB,"Population, male (% of total population)",50.510649,1970-01-01 00:00:00
Cuba,CUB,"Population, male (% of total population)",50.130781,1984-01-01 00:00:00
Cuba,CUB,Prevalence of anemia among children (% of children ages 6-59 months),21.9,2011-01-01 00:00:00
Cuba,CUB,Prevalence of anemia among non-pregnant women (% of women ages 15-49),19.2,2019-01-01 00:00:00
Cuba,CUB,"Prevalence of HIV, total (% of population ages 15-49)",0.2,2010-01-01 00:00:00
Cuba,CUB,Prevalence of overweight (% of adults),48.9,2000-01-01 00:00:00
Cuba,CUB,"Probability of dying among adolescents ages 15-19 years (per 1,000)",3.3,1998-01-01 00:00:00
Cuba,CUB,"Probability of dying among adolescents ages 15-19 years (per 1,000)",1.9,2015-01-01 00:00:00
Cuba,CUB,"Probability of dying among youth ages 20-24 years (per 1,000)",2.7,2017-01-01 00:00:00
Cuba,CUB,"Public spending on education, total (% of GDP)",6.20873,1998-01-01 00:00:00
Cuba,CUB,"School enrollment, primary (% gross)",100.267288,1989-01-01 00:00:00
Cuba,CUB,"School enrollment, primary (% gross)",100.823441,2009-01-01 00:00:00
Cuba,CUB,"School enrollment, primary, female (% gross)",96.982986,2016-01-01 00:00:00
Cuba,CUB,"School enrollment, primary, female (% net)",98.28971,2011-01-01 00:00:00
Cuba,CUB,"School enrollment, primary, male (% net)",93.65787,1983-01-01 00:00:00
Cuba,CUB,"School enrollment, primary, male (% net)",92.76415,1989-01-01 00:00:00
Cuba,CUB,"School enrollment, secondary, female (% gross)",96.627853,2006-01-01 00:00:00
Cuba,CUB,"School enrollment, tertiary, female (% gross)",15.98273,1998-01-01 00:00:00
Cuba,CUB,Sex ratio at birth (male births per female births),1.057,1992-01-01 00:00:00
Cuba,CUB,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),42.9,1998-01-01 00:00:00
Cuba,CUB,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),42.6,2004-01-01 00:00:00
Cuba,CUB,"Stillbirth rate (per 1,000 total births)",9.333031,2004-01-01 00:00:00
Cuba,CUB,"Stillbirth rate (per 1,000 total births)",8.570895,2006-01-01 00:00:00
Cuba,CUB,"Suicide mortality rate, female (per 100,000 female population)",8.3,2001-01-01 00:00:00
Cuba,CUB,"Survival to age 65, female (% of cohort)",87.498995,2013-01-01 00:00:00
Cuba,CUB,"Survival to age 65, male (% of cohort)",66.399344,1963-01-01 00:00:00
Cuba,CUB,"Survival to age 65, male (% of cohort)",78.258269,1996-01-01 00:00:00
Cuba,CUB,"Survival to age 65, male (% of cohort)",81.39176,2008-01-01 00:00:00
Cuba,CUB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",5.36,2005-01-01 00:00:00
Cuba,CUB,"Tuberculosis death rate (per 100,000 people)",0.47,2003-01-01 00:00:00
Cuba,CUB,"Unemployment, male (% of male labor force)",4.86,1997-01-01 00:00:00
Cuba,CUB,Urban population growth (annual %),1.830106,1979-01-01 00:00:00
Cuba,CUB,Urban population growth (annual %),1.144133,1991-01-01 00:00:00
Cuba,CUB,Urban population growth (annual %),0.119012,2006-01-01 00:00:00
Cuba,CUB,Urban population growth (annual %),0.301635,2012-01-01 00:00:00
Curacao,CUW,"Adolescent fertility rate (births per 1,000 women ages 15-19)",51.7992,1989-01-01 00:00:00
Curacao,CUW,Age dependency ratio (% of working-age population),82.928037,1966-01-01 00:00:00
Curacao,CUW,"Age dependency ratio, old",13.841745,1996-01-01 00:00:00
Curacao,CUW,"Age dependency ratio, old",18.325546,2006-01-01 00:00:00
Curacao,CUW,"Age dependency ratio, old",18.570234,2007-01-01 00:00:00
Curacao,CUW,"Age dependency ratio, young",33.414341,2004-01-01 00:00:00
Curacao,CUW,"Birth rate, crude (per 1,000 people)",13.6,2006-01-01 00:00:00
Curacao,CUW,"Life expectancy at birth, total (years)",77.826829,2013-01-01 00:00:00
Curacao,CUW,"Mortality rate, adult, male (per 1,000 male adults)",221.139,1970-01-01 00:00:00
